disease_flag,disease_label,phenotype,variant,effect_allele,other_allele,family,analysis_tier,confirmatory_role,panel,metric,region,source,analysis,model,status,n,n_case,n_control,beta_per_A_controls,se_per_A_controls,p_per_A_controls,beta_interaction,se_interaction,p_interaction,beta_per_A_cases_from_interaction,se_per_A_cases_from_interaction,p_per_A_cases_from_interaction,vcov_type,n_case_AA,n_case_AG,n_case_GG,raw_p,minus_log10_raw_p,stratum,beta_per_A,se_per_A,p_per_A
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__tapetum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,tapetum (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0169566580724101,1.770659737204631,0.0,-0.0163707008061004,0.0068560734007457,0.0169566580724101
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_FA_posterior_corona_radiata_left,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,posterior corona radiata (left),basket,interaction,dosage_A_x_disease_flag,ok,33491,286.0,33205.0,0.0055850268362284,0.0072589174945034,0.4416600393028178,-0.1881212528226109,0.0793059694177095,0.0176931943489303,-0.1825362259863825,0.0789731441629573,0.0208184277843512,nonrobust,84.0,144.0,58.0,0.0176931943489303,1.752193752004075,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__superior_cerebellar_peduncle_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior cerebellar peduncle (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0177332548527394,1.7512115444413958,0.0,0.0302820002370383,0.0127704280655847,0.0177332548527394
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__posterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,posterior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,-0.0075575476974049,0.0060533082960757,0.2118572153053621,0.1550039783464412,0.0661409967692214,0.0191076109278363,0.1474464306490363,0.0658634829551894,0.0251841183032803,nonrobust,84.0,144.0,58.0,0.0191076109278363,1.718793610470851,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__fornix,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,fornix,composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,0.0032548169314358,0.007728698792761,0.6736600275905854,0.2927284724721976,0.1250153738485209,0.0192102174626514,0.2959832894036335,0.1247750032905041,0.0176912009442547,nonrobust,35.0,71.0,29.0,0.0192102174626514,1.7164677188293542,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__wm__medial_lemniscus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,medial lemniscus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0192124984408825,1.7164161547357193,1.0,0.194279740808253,0.0823946118054727,0.0192124984408825
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__superior_cerebellar_peduncle_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,superior cerebellar peduncle (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0192472415259858,1.7156315038638146,0.0,0.0298190801639079,0.0127387255854378,0.0192472415259858
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__uncinate_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,uncinate fasciculus (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0192822402587684,1.7148425100856697,0.0,-0.0216643697684745,0.0092577107084364,0.0192822402587684
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_FA_superior_corona_radiata_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,superior corona radiata (right),basket,interaction,dosage_A_x_disease_flag,ok,33497,286.0,33211.0,0.0045213732364136,0.0071996366184018,0.5300080976741537,-0.1838176943669345,0.0786662443346611,0.0194617982458276,-0.1792963211305208,0.0783361770953918,0.0220968257230326,nonrobust,84.0,144.0,58.0,0.0194617982458276,1.7108170339464597,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__superior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior corona radiata (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0197319877671907,1.7048291624498717,1.0,-0.2754720735436554,0.1173344033607924,0.0197319877671907
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_MD_superior_longitudinal_fasciculus_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,MD,superior longitudinal fasciculus (right),basket,interaction,dosage_A_x_disease_flag,ok,33478,284.0,33194.0,0.0056844163576382,0.006520443209943,0.3833326302111384,0.1667885063972356,0.0717422511905912,0.0200870342725694,0.1724729227548739,0.0714450541103892,0.0157810362473133,nonrobust,83.0,144.0,57.0,0.0200870342725694,1.697084179435714,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__superior_cerebellar_peduncle_left__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,superior cerebellar peduncle (left),roi_pca,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0203786663715337,1.6908242406649758,0.0,0.0368183785712448,0.0158740066836286,0.0203786663715337
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__tapetum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,tapetum (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0205245933697908,1.6877254383013536,0.0,-0.0159134036032152,0.006868911982322,0.0205245933697908
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__anterior_limb_of_internal_capsule_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,anterior limb of internal capsule (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0124982011417625,0.0131894466266895,0.3433445485163837,0.3337592991671271,0.1441134507041764,0.0205671093299924,0.3462575003088896,0.1435087807519262,0.0158359950830361,nonrobust,84.0,144.0,58.0,0.0205671093299924,1.6868267433199282,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior longitudinal fasciculus (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0208764113292841,1.6803441547999811,0.0,0.0250180317315537,0.0108288047224445,0.0208764113292841
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__anterior_limb_of_internal_capsule_left__PC2,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC2,anterior limb of internal capsule (left),roi_pca,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0208894210371454,1.680073596585385,0.0,-0.0225759312576575,0.0097727624395522,0.0208894210371454
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__posterior_limb_of_internal_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior limb of internal capsule (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.0209484028553804,1.6788490828426152,1.0,-0.4290839131866564,0.1821646775409813,0.0209484028553804
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__external_capsule_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,external capsule (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0210584600543915,1.6765733907161997,1.0,0.4662097692855125,0.2007082971541425,0.0210584600543915
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__wm__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior longitudinal fasciculus (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0072759598873804,0.0125714941587839,0.5627506247448566,0.3158344863862139,0.1373614416895739,0.0214943219647229,0.3231104462735944,0.1367851017575161,0.018173723576818,nonrobust,84.0,144.0,58.0,0.0214943219647229,1.6676762500875075,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__corticospinal_tract_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,corticospinal tract (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0220109890191922,1.6573604428656603,0.0,-0.0171955622792478,0.0075080429588359,0.0220109890191922
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__wm__inferior_fronto_occipital_fasciculus_rig,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,inferior fronto-occipital fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0221994107909874,1.653658552288942,1.0,0.3627948797516645,0.1575684760188585,0.0221994107909874
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",roi__superior_cerebellar_peduncle_left__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,superior cerebellar peduncle (left),roi_pca,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0222027500185519,1.6535932307783956,0.0,0.0363886226941401,0.0159111505895308,0.0222027500185519
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",roi__sagittal_stratum_right__PC1,rs2546890,A,G,secondary_roi_pca,secondary_roi_pca,dimension_reduction,secondary,PC1,sagittal stratum (right),roi_pca,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0125534086243416,0.0159278326850258,0.4306186968653183,0.5889743973487226,0.2576402588725838,0.0222584929553048,0.576420988724381,0.257144886736451,0.0249925068944826,nonrobust,35.0,71.0,29.0,0.0222584929553048,1.6525042435660706,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__posterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,posterior corona radiata (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0224153280528126,1.649454900765009,1.0,0.1738211696954412,0.0756168892871996,0.0224153280528126
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__superior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior corona radiata (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0053074430806329,0.0097923705130269,0.5878236464917987,-0.2438832927913826,0.1069955658602449,0.0226509014061215,-0.2385758497107497,0.1065466348036116,0.0251515142132657,nonrobust,84.0,144.0,58.0,0.0226509014061215,1.6449145102994966,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__posterior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,posterior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.007014758013493,0.0060275542193777,0.2445207453389316,0.2200690301464563,0.0974985523867894,0.0240050173733907,0.2130542721329633,0.0973110891914912,0.0285736411843985,nonrobust,35.0,71.0,29.0,0.0240050173733907,1.6196979753784224,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_posterior_thalamic_radiation_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,posterior thalamic radiation (left),basket,interaction,dosage_A_x_disease_flag,ok,33490,286.0,33204.0,0.0005932775260663,0.0069470913727877,0.9319443711083848,-0.1712985818359856,0.0759031781220152,0.0240267647833014,-0.1707053043099193,0.0755846497592653,0.0239230861618227,nonrobust,84.0,144.0,58.0,0.0240267647833014,1.6193047032431318,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__superior_cerebellar_peduncle_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior cerebellar peduncle (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0087829842851361,0.0086960864017485,0.3125060677629297,0.2136392634153116,0.0950171037836936,0.0245552975689209,0.2224222477004477,0.0946184318531617,0.018742472645094,nonrobust,84.0,144.0,58.0,0.0245552975689209,1.6098547985815606,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__uncinate_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,uncinate fasciculus (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0246091238570549,1.608903847931482,0.0,0.0247415085208016,0.0110080369048616,0.0246091238570549
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__anterior_limb_of_internal_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,anterior limb of internal capsule (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0246309434302214,1.608518953216019,0.0,0.0197141244976115,0.0087725759466163,0.0246309434302214
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_superior_longitudinal_fasciculus_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,superior longitudinal fasciculus (right),basket,stratified_case,additive_dosage_within_stratum,ok,285,,,,,,,,,,,,nonrobust,,,,0.0247305248596783,1.6067666664432636,1.0,-0.1873232914105828,0.0828706766189028,0.0247305248596783
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",dMRI_TBSS_L1_posterior_limb_of_internal_capsule_left,rs2546890,A,G,directional_tensor_context,directional_tensor_context,directional_context,primary,L1,posterior limb of internal capsule (left),basket,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.0247693213152063,1.6060858930144415,1.0,-0.3003691048646324,0.1312724237096572,0.0247693213152063
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_FA_superior_corona_radiata_left,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,FA,superior corona radiata (left),basket,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0029997486838052,0.007161099839532,0.6752955856722508,-0.1754527379286091,0.0782451938979579,0.0249455945250938,-0.1724529892448038,0.0779168933997954,0.0268841109776242,nonrobust,84.0,144.0,58.0,0.0249455945250938,1.6030061411178325,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__wm__parahippocampal_part_of_cingulum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,parahippocampal part of cingulum (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0249521205231469,1.6028925405268324,0.0,-0.0154854016388319,0.0069062038871238,0.0249521205231469
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__cerebral_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,cerebral peduncle (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0129291976433316,0.0096833315768254,0.1818195356219585,-0.2369033495926008,0.105804160503987,0.0251576476069083,-0.2239741519492691,0.105360228335496,0.033527714006138,nonrobust,84.0,144.0,58.0,0.0251576476069083,1.5993299705042672,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_L1_cerebral_peduncle_right,rs2546890,A,G,directional_tensor_context,directional_tensor_context,directional_context,primary,L1,cerebral peduncle (right),basket,interaction,dosage_A_x_disease_flag,ok,33493,286.0,33207.0,0.0075121499729222,0.0068871277216121,0.2753897785047208,-0.1683101117874423,0.0752479418540786,0.0253098775277263,-0.16079796181452,0.0749321897484932,0.0318870952754713,nonrobust,84.0,144.0,58.0,0.0253098775277263,1.596709956349502,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__tbss__external_capsule_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,external capsule (left),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0259171075087831,1.5864134697409058,1.0,0.4179643924691982,0.1864320617743376,0.0259171075087831
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",axonal_loss_like__tbss__superior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior cerebellar peduncle (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0260263997701608,1.5845859036576218,1.0,0.2374944584027845,0.1060124654645849,0.0260263997701608
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__wm__parahippocampal_part_of_cingulum_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,parahippocampal part of cingulum (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0261202079070821,1.58302337056162,0.0,-0.0153129594502807,0.006883716500868,0.0261202079070821
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_RD_superior_longitudinal_fasciculus_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,RD,superior longitudinal fasciculus (left),derived,interaction,dosage_A_x_disease_flag,ok,33469,285.0,33184.0,0.0009814605234235,0.0067294555694605,0.8840442698220465,0.1633626828888163,0.073803298196682,0.0268707790012862,0.1643441434122398,0.0734957683437972,0.0253515684229427,nonrobust,84.0,144.0,57.0,0.0268707790012862,1.5707197429060216,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__cerebral_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,cerebral peduncle (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0272726795974458,1.564272189626653,1.0,-0.2782655003107432,0.1252482396401377,0.0272726795974458
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__tbss__inferior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,inferior cerebellar peduncle (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33212,,,,,,,,,,,,nonrobust,,,,0.0272819851909132,1.564124031152998,0.0,0.0224792248035497,0.0101828509595269,0.0272819851909132
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__wm__middle_cerebellar_peduncle,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,middle cerebellar peduncle,composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0089537792229485,0.0107387462778114,0.4044094875849049,0.2573878242091951,0.117336066184945,0.0282713866251104,0.2663416034321437,0.1168437485477598,0.0226455213682762,nonrobust,84.0,144.0,58.0,0.0282713866251104,1.5486528901710548,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__posterior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,posterior corona radiata (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0026954499399523,0.0126419539836654,0.8311608326955974,-0.4476258830761134,0.2044896101946702,0.0286043952864906,-0.4503213330160657,0.2040964322982406,0.0273617604984915,nonrobust,35.0,71.0,29.0,0.0286043952864906,1.5435672290385425,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",demyelination_like__tbss__superior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior cerebellar peduncle (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0288028379119248,1.5405647195751726,0.0,0.0264546237489668,0.0121003495520232,0.0288028379119248
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_RD_superior_longitudinal_fasciculus_right,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,RD,superior longitudinal fasciculus (right),derived,stratified_case,additive_dosage_within_stratum,ok,284,,,,,,,,,,,,nonrobust,,,,0.0293824926180914,1.5319113642855873,1.0,0.1726732385747565,0.0787720673914317,0.0293824926180914
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",free_water_like__wm__anterior_thalamic_radiation_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,anterior thalamic radiation (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0294181507850685,1.5313846303536096,1.0,0.3802603865190621,0.1735195922354581,0.0294181507850685
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__tbss__inferior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,inferior cerebellar peduncle (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0294233281444407,1.531308204721457,0.0,0.0221007691753219,0.0101479214266669,0.0294233281444407
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",tract_geometry_like__wm__superior_longitudinal_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,superior longitudinal fasciculus (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0295438995249936,1.5295321823342989,1.0,-0.2343790915615876,0.1070350415776356,0.0295438995249936
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__wm__anterior_thalamic_radiation_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,anterior thalamic radiation (right),composite,stratified_case,additive_dosage_within_stratum,ok,286,,,,,,,,,,,,nonrobust,,,,0.0296020983495083,1.528677502815624,1.0,0.3619592750483164,0.165357425707359,0.0296020983495083
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",free_water_like__tbss__inferior_cerebellar_peduncle_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,free_water_like,inferior cerebellar peduncle (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,135.0,33363.0,-0.0205319217631328,0.0125609305999788,0.1021452696044318,0.4416372644852572,0.2031790184801195,0.0297394616024831,0.4211053427221244,0.2027883604950581,0.0378483738071233,nonrobust,35.0,71.0,29.0,0.0297394616024831,1.5266668981270155,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_TBSS_RD_anterior_corona_radiata_right,rs2546890,A,G,primary_skeleton_tensor,primary_skeleton_tensor,primary,primary,RD,anterior corona radiata (right),derived,interaction,dosage_A_x_disease_flag,ok,33476,286.0,33190.0,-0.0034192841177233,0.0062367859796427,0.5835276366888233,0.1480069708095194,0.0681207966026211,0.0298088939793751,0.144587686691796,0.0678347110972786,0.0330576735340447,nonrobust,84.0,144.0,58.0,0.0298088939793751,1.5256541376059234,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__wm__superior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,superior thalamic radiation (left),composite,stratified_case,additive_dosage_within_stratum,ok,135,,,,,,,,,,,,nonrobust,,,,0.0299337425622783,1.5238389807029882,1.0,0.2841921907403446,0.1285702714521137,0.0299337425622783
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__superior_corona_radiata_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior corona radiata (right),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0010366993875156,0.0117378171378302,0.9296218309981996,0.2783006843544562,0.1282523353212067,0.0300179287359602,0.2793373837419718,0.127714215297741,0.028734341383561,nonrobust,84.0,144.0,58.0,0.0300179287359602,1.5226192777681915,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",dMRI_weighted_mean_FA_superior_thalamic_radiation_left,rs2546890,A,G,replication_weighted_tensor,replication_weighted_tensor,replication,primary,FA,superior thalamic radiation (left),basket,interaction,dosage_A_x_disease_flag,ok,33495,286.0,33209.0,-6.0955147995937406e-05,0.0067586254562255,0.9928041361614798,-0.160058233230886,0.0738456335446999,0.0302060295588559,-0.1601191883788819,0.0735357577616604,0.0294552403711772,nonrobust,84.0,144.0,58.0,0.0302060295588559,1.519906356951244,,,,
broad_neurodeg_case,"Broad clinical neurodegeneration, excluding MS definition",demyelination_like__tbss__superior_corona_radiata_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,demyelination_like,superior corona radiata (left),composite,interaction,dosage_A_x_disease_flag,ok,33498,286.0,33212.0,0.0013273923679887,0.0119993986157963,0.9119171023665208,0.2839117267043503,0.1311104847566583,0.0303611465012608,0.285239119072339,0.1305603725348641,0.0289155916266017,nonrobust,84.0,144.0,58.0,0.0303611465012608,1.5176818325865142,,,,
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",tract_geometry_like__wm__posterior_thalamic_radiation_left,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,tract_geometry_like,posterior thalamic radiation (left),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0304014043593428,1.5171063541732852,0.0,-0.0189334450434507,0.0087455904595844,0.0304014043593428
ms_case,"Multiple sclerosis current union, corrected G35-first-occurrence",axonal_loss_like__tbss__uncinate_fasciculus_right,rs2546890,A,G,secondary_composite,secondary_composite,mechanistic_composite,secondary,axonal_loss_like,uncinate fasciculus (right),composite,stratified_noncase,additive_dosage_within_stratum,ok,33363,,,,,,,,,,,,nonrobust,,,,0.0306481592431767,1.5135956044910033,0.0,-0.0199620789534623,0.0092344216333737,0.0306481592431767
